sep=,
To: 2020-06-26,From: 2020-03-28,Daterange: 2020-05-27 – 2020-06-26,Ext_id: 1211118856
Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Notes,Likes,Dislikes,Link,Permalink,AF Link
"2020-06-23 08:35:45","1211118856","Parchisi STAR","es","1.41","Smubir","1","Es el peor juego","El juego tiene movimientos pre determinados.... no se por qué hay niveles si no es cuestión de que seas mejor es cuestión de los dados pero no es bueno para nada",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6111418698","https://appfollow.io/app/364011/review/223117633","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=223117633"
"2020-06-23 06:16:17","1211118856","Parchisi STAR","us","1.41","cesarchuchu","1","This game is obviously giving an unfair advantage to those who spend real money.","These numbers are not random at all, how is it possible that the opponent with more coins always gets to kill me and not only that but they always get doubles while my numbers are just awful, they will literally keep killing you over and over there’s no way this could be random at all, the worst part I check their coins and they have 100k and above. I understand you can’t always win that’s obvious but this game is giving people an unfair advantage.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6111052799","https://appfollow.io/app/364011/review/223098631","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=223098631"
"2020-06-23 05:27:58","1211118856","Parchisi STAR","es","1.41","ktbudiño","1","Fatal este juego.","Deberían de quitar el chat ya que los Colombianos lo único que hacen es ofender a las personas, que asco de juego. En mi vida he visto yo semejante cosa, deberían de aprender del UNO que solo tiene frases cortas o al menos tener un filtro donde no se permita insultar a los demás.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6110932154","https://appfollow.io/app/364011/review/223098627","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=223098627"
"2020-06-23 04:41:38","1211118856","Parchisi STAR","us","1.41","ydcss","4","Actualicen el juego.","El juego es buenísimo. Mis amigas y yo estamos adictas, pero nos gustaría que se pueda jugar más de 4 personas en una mesa y que también podamos escoger con cuantos desconocidos jugar. A veces somos 3 personas y queremos jugar con desconocidos pero solo podemos jugar 2 personas en pareja.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6110809655","https://appfollow.io/app/364011/review/223098630","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=223098630"
"2020-06-23 04:31:39","1211118856","Parchisi STAR","us","1.41","cdn1208","2","Parcheesi","It gets frustrating at times.  It seems that the winning team is picked from the start.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6110783212","https://appfollow.io/app/364011/review/223098629","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=223098629"
"2020-06-22 19:38:30","1211118856","Parchisi STAR","es","1.41","jjjjjjjjjjjjjjjjjjjjjjjjjjjj.","2","Juego trucado","Se debería de poder jugar limpio y en este juego no es posible gana quien el juego decide da igual si mueve bien o mal. En dos partidas después de sacar tres dobles se para el juego un momento y cuando vuelve el que fue para casa movió los tres dobles sin problema. No toda la gente juega igual pero es muy evidente cuando está trucado y da igual lo que hagas. Por lo demás podría sé un juego de 10.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6109458329","https://appfollow.io/app/364011/review/223063667","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=223063667"
"2020-06-22 19:22:32","1211118856","Parchisi STAR","es","1.41","marisela 016","1","No me gusta","Tú no juegas el juega por ti te hace jugadas inútiles jugadas que tú nunca arias te las hace hacer para que el otro jugador gane al final lo tuve que Desinstalar...",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6109412563","https://appfollow.io/app/364011/review/223063666","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=223063666"
"2020-06-22 19:18:07","1211118856","Parchisi STAR","es","1.41","perea1979","1","Un timo","Mi mujer ya no ve a la familia por culpa de este juego.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6109399754","https://appfollow.io/app/364011/review/223063665","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=223063665"
"2020-06-22 16:31:27","1211118856","Parchisi STAR","es","1.41","Juan Panes","1","Muy falso!","Juego desesperanteen el que te entran ganas de estampar el teléfono contra el suelo...gente que al parchís físico nunca han ganado una partida ahora en este ganan de manera muy falsa...Me ha hecho de perder una botella de Bombay!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6108928066","https://appfollow.io/app/364011/review/223053084","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=223053084"
"2020-06-22 12:58:21","1211118856","Parchisi STAR","es","1.41","JadrianSAnt","3","Cofres","Tiene un error la última actualización pues los vídeos de los cofres no se me abren y pierdo la oportunidad de recoger esa bonus extra. Es injusto. Deberían de revisarlo sino lo desístalo.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6108224939","https://appfollow.io/app/364011/review/223032627","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=223032627"
"2020-06-22 04:30:50","1211118856","Parchisi STAR","us","1.41","hernandez lantigua","5","Good","Good",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6106814832","https://appfollow.io/app/364011/review/222936894","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222936894"
"2020-06-22 02:07:30","1211118856","Parchisi STAR","es","1.41","mika231219","2","Solucionar esto","Bueno juego pero, a ver sí podéis poner algo para poder reportar a alguien que sabes que está haciendo trampas, por favor, no es Justo, gracias.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6106467104","https://appfollow.io/app/364011/review/222912413","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222912413"
"2020-06-22 00:44:10","1211118856","Parchisi STAR","es","1.41","nereprif","1","Hola","Vengo a cejarme porque no esta el signo del zodiaco de Cancer en los dados
Seria un gran favor que los pusieran ya que me parece discriminatorio y una falta de respeto
Gracias!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6106268428","https://appfollow.io/app/364011/review/222912412","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222912412"
"2020-06-21 21:21:42","1211118856","Parchisi STAR","es","1.41","Mariona Peleona","1","No me gusta","Hecho para perder.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6105791766","https://appfollow.io/app/364011/review/222898192","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222898192"
"2020-06-21 21:19:56","1211118856","Parchisi STAR","us","1.41","FL3X-45","2","The game is fixed","Don’t matter how hard u try if it’s not ur turn to win u are not going to win. Total bs.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6105787257","https://appfollow.io/app/364011/review/222372173","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222372173"
"2020-06-21 21:07:39","1211118856","Parchisi STAR","es","1.41","benatvb","1","No quiero conectarme con Facebook","Tienes que tener una cuenta en Facebook si quieres disfrutar del juego al máximo y eso no me gusta. Debería haber una opción de crear un perfil sin tener Facebook para poder logar en otros dispositivos y añadir tus amigos",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6105755359","https://appfollow.io/app/364011/review/222898191","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222898191"
"2020-06-21 20:09:16","1211118856","Parchisi STAR","es","1.41","danivideo","1","Vergüenza, vergüenza y más vergüenza","Señores Desarrolladores, dejen de robar dinero a las personas. Espero que APPLE meta mano y eliminen esta app. Es 100% denunciable ya que inviertes dinero y, no solo no te favoreces de nada sino que ves dia a dia como los manipuladores con pc se rien de los jugadores nobles. Y sin atencion al cliente. #APPSTORE, eliminenlo ya!!!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6105609145","https://appfollow.io/app/364011/review/222898190","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222898190"
"2020-06-21 15:46:43","1211118856","Parchisi STAR","us","1.40","2020 new year","5","Ok","Bad",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6104912097","https://appfollow.io/app/364011/review/222889847","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222889847"
"2020-06-21 13:38:57","1211118856","Parchisi STAR","us","1.41","ArleneJay","5","Brutal","Muy buena el app",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6104505214","https://appfollow.io/app/364011/review/222870243","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222870243"
"2020-06-21 12:18:13","1211118856","Parchisi STAR","es","1.41","asalamalasa","1","Estafa","Juego sin sentido",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6104251996","https://appfollow.io/app/364011/review/222871094","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222871094"
"2020-06-21 10:39:08","1211118856","Parchisi STAR","us","1.41","Jessenwc","5","Great to interact","It’s a great way to interact with your loved ones, far and close by.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6103953647","https://appfollow.io/app/364011/review/222862431","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222862431"
"2020-06-21 10:36:33","1211118856","Parchisi STAR","es","1.41","jajsieienen","1","Treasure Road","Caí en una casilla con premio y no lo obtuve...funciona mal este juego",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6103946031","https://appfollow.io/app/364011/review/222862434","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222862434"
"2020-06-21 00:17:16","1211118856","Parchisi STAR","us","1.41","mirai0013","5","Addictive","Fun",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6102258331","https://appfollow.io/app/364011/review/222835862","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222835862"
"2020-06-21 00:08:15","1211118856","Parchisi STAR","us","1.41","A.GRAMIREZ","1","Dont waste your time","Horrible game, the dice are not chosen random its all based on your ranks, its such a unfair game, dont waste your time.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6102236358","https://appfollow.io/app/364011/review/222835861","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222835861"
"2020-06-21 00:01:29","1211118856","Parchisi STAR","es","1.41","jrjejsb","1","Mucho texto","me identifico como una retroexcavadora con función de atracción modelo oruga 305F",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6102219943","https://appfollow.io/app/364011/review/222835837","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222835837"
"2020-06-20 23:54:31","1211118856","Parchisi STAR","es","1.41","Papitahh","1","Gg","Una popo :)",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6102203408","https://appfollow.io/app/364011/review/222835836","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222835836"
"2020-06-20 23:30:16","1211118856","Parchisi STAR","es","1.41","jjjjjjmsk","1","Injusticia","El juego es genial pero cuando tu sabes q vas a estar salvada     Das para elegir el número exacto y el ficha se va sola 🤷🏽‍♀️ en usa parte  cuantas partidas no hubiese ganado",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6102145673","https://appfollow.io/app/364011/review/222835835","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222835835"
"2020-06-20 23:02:02","1211118856","Parchisi STAR","es","1.41","Sadeoooo","1","Juego nefasto","Esta amañado por todos los lados, y te hace perder mas que ganar. Aburre y cansa.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6102078859","https://appfollow.io/app/364011/review/222827348","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222827348"
"2020-06-20 22:19:32","1211118856","Parchisi STAR","es","1.41","Lorentenn","1","Me pone muy nerviosa","VAMOS A VER, Q HAY UNO A 30 CASILLAS Y SACA DOS DOBLES Y TOMA ME COME, Y LUEGO ESTOY YO CON 4 FICHAS JUSTO DELANTE Y NO ME COMO NINGUNA. ENCIMA LA OTRA PERSONA SACA JUSTO EN EL FINAL CNDO VOY A GANAR SACA JUSTO EL NÚMERO PARA MATARME Y METER SU FICHA EN CASA. ESTOY HARTA OSTIA",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6101979532","https://appfollow.io/app/364011/review/222827347","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222827347"
"2020-06-20 21:02:34","1211118856","Parchisi STAR","us","1.41","Albert Mondragon","5","Xd","Gsgs",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=6101792583","https://appfollow.io/app/364011/review/222827344","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=222827344"
